player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Cecil Singleton Jr.,76760,S,LA TECH,12,6,10.2,76.5,95.7,20.5,15.6,1,0,1,5.9,208,75.1,72.4,87.5,57.9,64.8,71.3,1,47,6.7,2,1,3,82.7,13,286,299,3,22,17,0,169,77,0.6,13.0
Nate Bauer,76764,S,TOLEDO,12,2,9.6,63.0,98.4,19.9,12.6,0,0,2,7.4,316,75.6,72.3,85.4,55.9,64.5,59.0,1,71,13.3,4,2,0,103.6,17,363,369,8,24,27,2,258,142,0.8,15.2
Keni-H Lovely,76768,CB,W MICHIGAN,11,5,16.3,50.0,97.2,20.3,10.1,1,1,6,18.8,347,81.7,83.1,86.0,56.4,86.4,68.5,2,57,12.5,3,4,1,83.9,16,344,354,6,16,32,3,268,64,0.8,16.8
Timarcus Simpson,76778,S,USF,9,0,10.8,50.0,83.9,24.5,12.3,0,0,0,0.0,327,70.6,71.3,75.9,70.9,64.5,66.4,0,15,0.0,0,0,0,60.4,2,52,62,2,4,4,0,16,0,0.3,8.0
EJ Williams,76779,LB,E MICHIGAN,11,0,4.7,66.7,92.1,8.5,5.7,0,0,0,0.0,160,43.7,55.7,76.2,50.5,65.9,68.0,0,47,25.0,3,0,0,120.6,12,105,114,5,9,18,1,192,128,1.9,16.0
Chris Collins,76798,ED,MINNESOTA,12,2,10.4,80.0,20.8,8.3,6.6,0,0,0,0.0,225,40.2,58.3,88.7,54.8,67.7,64.6,1,24,0.0,0,0,0,115.8,4,36,173,2,2,5,1,59,19,1.8,14.8
Xavier Thomas,76807,ED,CLEMSON,12,0,2.3,66.7,4.9,6.5,4.3,0,0,0,0.0,140,42.5,74.7,33.2,79.8,73.0,72.5,0,22,20.0,1,0,3,104.9,2,15,307,5,4,3,0,34,34,2.6,17.0
Justin Mascoll,76809,ED,CLEMSON,11,0,,,7.2,,,0,0,0,,140,60.3,65.4,86.3,59.3,68.8,51.6,0,,25.0,1,0,0,0.0,0,15,207,1,3,0,0,0,0,0.0,
Carlos Hatcher,76824,ED,COAST CAR,12,0,6.0,50.0,26.8,33.0,16.5,0,0,0,0.0,141,65.0,66.6,86.8,74.1,53.0,81.0,0,6,0.0,0,0,0,56.3,1,34,127,2,1,2,0,6,9,0.2,6.0
Terrance Taylor,76852,ED,TOLEDO,12,0,2.3,100.0,7.2,5.0,5.0,0,0,0,0.0,316,58.5,83.8,40.1,89.8,74.1,64.1,0,9,45.5,5,0,2,95.8,3,15,209,10,6,3,0,21,14,1.4,7.0
John Morgan III,76865,ED,ARKANSAS,11,2,1.8,75.0,11.7,5.0,3.8,1,0,0,0.0,111,61.6,67.7,53.4,71.9,62.4,51.5,0,12,0.0,0,0,1,83.3,3,15,128,3,2,4,0,18,16,1.2,6.0
Rondell Bothroyd,76873,ED,OKLAHOMA,13,1,,,6.8,,,1,0,0,,261,64.3,69.1,71.1,63.0,71.5,85.5,0,,0.0,0,0,1,0.0,0,20,295,0,1,0,0,0,0,0.0,
Caleb Okechukwu,76877,ED,SYRACUSE,13,0,,,0.9,,,0,0,0,,304,65.5,63.2,69.5,60.6,61.6,78.5,0,,0.0,0,0,1,0.0,0,3,326,6,2,0,0,0,0,0.0,
Alex Nobles,76878,ED,FIU,12,2,1.8,81.8,29.9,11.0,9.0,0,0,0,0.0,166,69.1,66.4,60.0,71.0,58.9,44.8,0,24,23.5,4,0,2,93.2,9,102,341,11,11,11,0,70,57,0.7,7.8
Ja'Quon Griffin,76882,ED,COAST CAR,9,0,,,2.5,,,0,0,0,,141,60.8,65.7,46.8,56.7,72.6,61.0,0,,0.0,0,0,1,0.0,0,3,118,1,2,0,0,0,0,0.0,
Jordan Miller,76890,DI,SMU,14,0,,,0.4,,,0,0,0,,287,67.7,58.8,45.6,63.3,55.8,28.8,0,,50.0,1,0,2,0.0,0,1,233,2,1,0,0,0,0,0.0,
Jaylon Hutchings,76940,DI,TEXAS TECH,11,2,,,0.4,,,0,0,0,,315,66.7,68.8,86.1,65.0,66.9,65.5,0,,16.7,1,0,0,0.0,0,1,279,5,3,0,0,0,0,0.0,
Andre Carter,76957,ED,INDIANA,12,1,,,1.6,,,1,0,0,,190,56.0,76.4,16.2,63.6,88.6,52.9,0,,85.7,6,0,6,0.0,0,6,364,2,0,0,0,0,0,0.0,
Mikey Haney,76969,ED,E MICHIGAN,2,0,,,9.1,,,0,0,0,,160,60.0,59.4,77.7,56.2,60.2,75.6,0,,,0,0,0,0.0,0,1,11,0,0,0,0,0,0,0.0,
Kylen McCracken,76980,DI,MARSHALL,10,1,,,3.1,,,0,0,0,,214,59.0,50.3,82.8,56.7,46.0,44.3,0,,0.0,0,0,0,0.0,0,4,131,0,3,0,0,0,0,0.0,
Samuela Tuihalamaka,77013,DI,S DIEGO ST,12,1,,,2.7,,,0,0,0,,284,68.9,64.3,9.4,65.4,62.8,44.8,0,,0.0,0,0,1,0.0,0,1,37,0,0,0,0,0,0,0.0,
Jahlil Taylor,77023,DI,DOMINION,13,0,5.0,100.0,0.5,1.0,1.0,0,0,0,0.0,263,57.9,60.7,83.7,52.1,66.1,76.3,0,8,0.0,0,0,0,100.0,1,1,197,2,2,1,0,8,3,8.0,8.0
Amari Gainer,77091,ED,N CAROLINA,13,0,1.1,85.7,34.3,9.5,8.1,0,1,1,14.3,245,78.0,64.7,0.0,56.1,67.3,78.6,0,12,11.1,1,1,3,83.3,6,59,172,7,8,7,0,28,23,0.5,4.7
Joe Sparacio,77102,LB,E MICHIGAN,13,6,5.2,63.8,88.7,10.8,6.9,0,0,1,2.1,160,75.5,73.2,34.6,70.1,71.6,79.1,1,40,10.3,4,1,3,78.4,30,344,388,19,29,47,2,201,131,0.6,6.7
Hugh Davis,77103,LB,LA TECH,8,0,-0.2,66.7,87.9,7.1,4.8,0,0,0,0.0,208,42.3,49.4,77.0,67.9,55.5,50.7,0,16,40.0,2,0,0,80.2,8,58,66,2,3,12,0,65,71,1.1,8.1
Jordan Domineck,77116,ED,COLORADO,12,2,0.7,71.4,26.1,16.4,11.7,0,0,0,0.0,143,53.4,67.1,60.5,70.1,68.0,65.2,0,15,38.5,5,0,2,84.2,5,90,345,7,6,7,0,38,34,0.5,7.6
Alan Tisdale,77125,LB,VA TECH,12,3,4.2,76.9,91.1,12.4,9.5,0,0,3,11.5,337,57.5,47.3,47.5,70.8,38.6,70.2,0,21,9.5,2,3,1,107.4,20,255,280,9,16,26,1,177,120,0.7,8.9
Payton Wilson,77127,LB,NC STATE,12,11,5.8,64.9,67.2,12.3,8.0,0,1,3,8.1,248,90.4,89.8,88.1,76.8,83.5,90.6,3,25,5.9,3,3,0,47.2,24,310,461,26,37,37,0,221,164,0.7,9.2
Calvin Hart Jr.,77128,LB,OREGON ST,11,5,4.5,83.3,71.7,12.4,10.3,0,0,0,0.0,265,54.9,50.3,12.1,47.4,57.1,64.1,0,63,21.7,5,0,3,153.8,20,259,361,6,13,24,3,274,164,1.1,13.7
Patrick Joyner Jr.,77133,ED,KANSAS,13,0,,,3.6,,,0,0,0,,198,59.5,64.4,22.0,59.8,70.0,71.4,0,,33.3,1,0,2,0.0,0,4,111,3,2,0,0,0,0,0.0,
Layton Jordan,77145,ED,TEMPLE,11,1,3.8,100.0,15.2,5.0,5.0,0,0,0,0.0,306,57.6,55.8,14.7,62.8,54.9,42.8,0,17,25.0,1,0,3,142.1,5,27,178,5,2,5,1,43,24,1.7,8.6
Nick Apsey,77150,LB,C MICHIGAN,8,0,4.3,100.0,75.0,7.7,7.7,0,0,0,0.0,134,61.2,55.9,0.0,54.9,57.5,75.9,0,14,0.0,0,0,1,100.0,3,24,32,3,4,3,0,24,11,1.0,8.0
Jaylon Allen,77156,ED,MEMPHIS,13,2,10.0,50.0,20.7,39.0,19.5,0,0,3,75.0,218,73.3,69.7,65.1,66.1,67.4,52.1,0,11,33.3,5,2,2,66.7,2,84,406,6,8,4,0,22,-1,0.3,11.0
Justin Wright,77160,LB,OKLA STATE,2,0,-1.0,75.0,63.6,2.3,1.8,0,0,0,0.0,262,60.9,58.6,73.5,54.6,60.5,75.8,0,7,0.0,0,0,0,81.3,3,7,11,1,1,4,0,16,17,2.3,5.3
Anthony Goodlow,77164,ED,OKLA STATE,14,0,,,0.3,,,0,0,0,,262,63.8,76.3,85.8,63.9,80.5,72.2,0,,20.0,1,0,0,0.0,0,1,323,5,4,0,0,0,0,0.0,
Antonio Grier,77185,LB,ARKANSAS,10,3,2.8,88.9,79.8,11.6,10.3,1,0,0,0.0,111,56.6,60.2,0.0,89.9,57.2,79.2,1,17,0.0,0,0,4,92.4,8,99,124,2,4,9,1,61,37,0.7,7.6
Jireh Wilson,77192,S,UCF,12,2,6.1,71.4,88.2,11.4,8.1,0,1,3,14.3,323,67.9,65.8,86.6,58.1,62.6,61.2,0,19,10.5,2,3,0,85.6,15,180,204,3,15,21,0,121,41,0.7,8.1
Carson Kropp,77200,LB,N TEXAS,12,1,3.8,80.0,64.8,25.5,20.4,0,0,0,0.0,251,55.3,56.2,0.0,57.8,60.7,71.4,1,28,10.0,1,0,2,118.8,4,105,162,6,8,5,1,68,52,0.7,17.0
Byron Vaughns,77206,ED,BAYLOR,11,3,4.0,60.0,28.1,14.0,8.4,0,1,1,20.0,118,80.8,76.1,87.7,72.4,67.3,60.5,0,9,11.1,1,1,0,66.3,3,43,153,8,5,5,0,17,13,0.4,5.7
Gerry Vaughn,77220,LB,IOWA STATE,11,6,7.8,69.2,90.7,14.2,9.8,0,0,0,0.0,193,64.8,65.4,85.8,52.4,66.0,58.3,1,41,7.7,1,0,0,108.0,18,273,301,3,6,26,2,241,108,0.9,13.4
Daniel Green,77232,LB,KANSAS ST,3,1,8.3,66.7,75.7,39.0,26.0,0,0,0,0.0,199,63.3,72.0,79.6,72.1,72.8,73.8,0,18,0.0,0,0,0,89.6,2,81,107,2,2,3,0,23,3,0.3,11.5
Xavier Benson,77236,LB,OKLA STATE,14,5,1.7,76.7,75.8,15.2,11.6,0,0,1,3.3,262,64.4,69.9,88.6,64.5,75.0,59.8,0,54,23.1,6,1,0,118.8,23,369,487,10,15,30,1,300,282,0.9,13.0
Matt Harmon,77244,ED,KENT STATE,2,0,,,14.3,,,0,0,0,,201,56.6,57.0,80.7,56.3,58.9,45.9,0,,100.0,1,0,0,0.0,0,4,28,1,0,0,0,0,0,0.0,
Daniel Bolden,77252,LB,TOLEDO,14,5,3.8,73.1,88.3,12.9,9.5,0,0,2,7.7,316,56.1,65.1,16.1,63.5,71.9,57.9,0,43,20.0,5,2,2,108.2,19,265,300,10,15,26,1,202,126,0.8,10.6
Ryan Selig,77254,LB,MINNESOTA,12,0,5.5,84.6,87.7,11.6,9.8,0,0,1,7.7,225,54.2,53.8,82.7,67.4,51.0,51.4,0,16,23.1,3,1,0,100.3,11,135,154,5,10,13,0,105,47,0.8,9.5
Cortez Hogans,77257,ED,BOISE ST,8,1,,,11.3,,,0,0,0,,120,71.9,64.0,82.9,64.1,55.7,66.8,0,,25.0,1,0,0,0.0,0,8,71,1,2,0,0,0,0,0.0,
Bryce Houston,77265,LB,OHIO,13,8,3.1,79.2,81.1,9.1,7.2,0,0,1,2.1,259,77.3,81.3,8.9,85.8,77.3,78.6,3,18,10.2,5,1,3,70.5,38,360,444,15,36,48,1,264,171,0.8,6.9
Keye Thompson,77266,LB,OHIO,12,9,3.4,81.6,81.6,9.8,8.0,0,1,2,5.3,259,48.4,68.1,53.8,76.0,79.3,54.1,1,49,26.7,12,2,1,100.4,31,319,391,8,24,38,1,328,238,1.1,10.6
Max Michel,77272,ED,BUFFALO,11,2,6.3,66.7,16.3,17.5,11.7,0,0,1,33.3,126,61.0,84.5,89.3,78.2,86.0,70.8,0,16,28.6,2,1,0,99.3,2,36,221,5,3,3,0,30,20,0.9,15.0
Vinny DePalma,77273,LB,BOSTON COL,13,3,5.0,77.3,83.8,14.2,11.0,0,0,0,0.0,121,63.3,75.9,84.0,65.2,79.2,62.1,0,25,20.0,5,0,0,115.7,17,253,302,8,17,22,1,180,114,0.7,10.6
Brian Norris,77750,ED,USF,5,0,18.0,100.0,29.8,14.0,14.0,0,0,0,0.0,327,48.1,62.5,11.9,67.2,69.9,80.3,0,20,0.0,0,0,1,118.8,1,14,47,1,1,1,0,20,2,1.4,20.0
Nate Thompson,77813,S,AKRON,12,4,7.3,56.3,95.0,25.8,14.5,0,0,0,0.0,102,51.6,55.6,46.5,70.8,59.4,44.6,0,17,41.7,5,0,2,87.5,9,248,261,1,3,16,1,68,37,0.3,7.6
Malik Dunlap,77814,CB,TEXAS TECH,13,2,13.7,56.5,99.3,15.6,8.8,0,1,6,13.0,315,79.9,76.8,21.1,91.6,57.2,61.8,3,39,10.3,3,3,3,62.9,26,426,429,4,24,46,1,371,131,0.9,14.3
Kendarin Ray,77823,S,TULSA,12,11,8.6,77.8,97.5,9.9,7.7,0,1,3,5.6,320,55.3,61.1,88.5,59.5,68.9,71.6,1,74,11.1,7,1,1,136.6,42,432,443,14,45,54,6,526,275,1.3,12.5
Kanion Williams,77840,S,TULSA,9,2,7.2,75.0,99.1,16.6,12.4,0,1,2,12.5,320,42.6,44.5,0.0,58.5,55.0,30.7,1,51,39.1,9,1,3,86.2,12,210,212,2,12,16,0,183,137,0.9,15.3
Davon Ferguson,77852,CB,BOWL GREEN,13,4,4.6,57.5,88.2,11.9,6.9,1,0,6,15.0,122,83.7,77.4,0.0,74.7,69.2,63.8,2,50,20.0,7,6,5,72.1,23,292,331,15,24,40,3,172,132,0.6,7.5
Tayvonn Kyle,78131,CB,VIRGINIA,12,6,9.8,64.8,95.3,10.3,6.7,0,0,3,5.6,335,55.9,63.2,89.3,66.4,79.9,46.3,0,52,28.6,10,3,1,95.7,35,382,401,6,19,54,2,353,203,1.0,10.1
Tory Spears,78134,S,TEXAS ST,3,1,2.5,0.0,95.7,,41.0,0,0,0,0.0,314,85.9,80.6,81.8,64.0,64.9,67.9,1,,11.1,1,0,0,0.0,0,89,93,3,7,2,0,0,0,0.0,
Adam Beale,78166,WR,TOLEDO,1,0,,,100.0,,,0,0,0,,316,60.0,39.8,60.0,,,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
DaShon Bussell,78169,CB,W MICHIGAN,6,1,9.4,73.7,97.6,11.1,8.2,1,0,2,10.5,347,51.9,46.3,16.7,63.5,30.1,38.6,0,36,20.0,3,1,6,99.9,14,166,170,4,11,19,0,166,60,1.1,11.9
Decorian Patterson,78673,CB,UCF,11,3,14.5,58.8,97.9,9.1,5.4,0,0,1,2.9,323,64.1,63.8,84.1,68.8,57.6,60.5,0,42,8.7,2,1,0,106.6,20,190,194,4,18,34,2,293,64,1.6,14.7
Que Reid,78694,S,JAMES MAD,11,2,10.2,61.5,93.8,14.4,8.8,0,0,2,15.4,197,65.9,66.5,0.0,63.7,69.9,64.3,0,58,18.8,3,1,1,115.2,8,120,128,3,11,13,1,113,32,1.0,14.1
Chris Chukwuneke,78703,CB,JAMES MAD,11,3,5.1,81.3,87.0,8.3,6.8,0,1,1,3.1,197,69.0,70.1,87.7,66.7,68.8,69.1,1,30,17.2,5,0,2,82.9,26,221,254,14,21,32,0,225,123,1.0,8.7
Shemar Bartholomew,78995,CB,GA SOUTHRN,13,2,11.4,48.3,99.0,10.4,5.0,0,1,13,22.4,174,76.7,79.6,85.2,52.4,87.8,65.3,1,67,17.6,6,9,2,78.3,28,308,311,7,26,58,3,361,215,1.2,12.9
Teldrick Ross,79003,CB,MIDDLE TN,11,1,11.6,63.8,99.3,11.5,7.3,0,1,5,8.6,224,74.3,75.1,86.4,56.6,74.7,85.5,0,44,4.7,2,5,2,86.6,37,453,456,8,40,58,1,357,105,0.8,9.6
Francis Meehan,79071,S,JAMES MAD,13,6,9.6,74.1,99.1,20.8,15.4,0,0,4,14.8,197,68.2,67.7,88.9,64.0,62.1,45.3,3,60,22.6,7,4,0,88.7,20,432,436,4,18,27,1,354,186,0.9,17.7
Mari Wingard,79076,CB,GA SOUTHRN,3,0,9.0,0.0,100.0,,10.0,0,0,0,0.0,174,58.4,65.0,75.3,,74.0,79.6,0,,0.0,0,0,0,39.6,0,10,10,0,1,1,0,0,0,0.0,
Quae Drake,79192,LB,JVILLE ST,13,8,4.7,75.8,79.5,13.3,10.1,0,0,1,3.0,196,62.4,66.4,62.7,63.4,68.3,76.0,1,44,17.1,7,1,1,87.9,25,345,434,16,26,33,0,280,179,0.8,11.2
Kwame Sutton,79348,DI,OHIO,10,1,,,0.8,,,0,0,0,,259,60.2,62.2,11.5,59.1,69.6,69.2,0,,0.0,0,0,2,0.0,0,1,123,2,0,0,0,0,0,0.0,
Jordan Branch,79367,DI,MIDDLE TN,12,2,11.0,100.0,2.5,5.0,5.0,0,0,1,100.0,224,64.1,62.7,51.5,54.1,68.1,61.2,0,11,0.0,0,1,2,112.5,1,7,276,2,5,1,0,11,0,2.2,11.0
Jon Ferguson,79412,LB,GA SOUTHRN,5,0,-6.0,100.0,43.8,7.0,7.0,0,0,0,0.0,174,61.5,58.2,79.2,52.0,60.1,41.6,0,7,,0,0,0,95.8,1,7,16,0,0,1,0,7,13,1.0,7.0
Josh Carr Jr.,79454,ED,SO MISS,12,0,15.8,50.0,16.9,18.0,9.0,0,0,1,25.0,296,59.7,77.4,89.6,77.2,74.1,63.7,0,30,28.6,2,1,0,127.1,2,37,219,5,5,4,1,42,9,1.2,21.0
BJ Davis,79542,LB,E CAROLINA,12,1,4.6,72.0,84.8,11.6,8.4,0,1,5,20.0,156,61.5,64.9,45.8,60.4,68.3,50.4,0,49,24.0,6,5,1,89.9,18,217,256,9,18,25,0,167,105,0.8,9.3
Andrew Parker,81176,LB,APP STATE,14,5,5.8,68.6,87.3,16.6,11.4,0,1,2,5.7,108,54.5,62.6,41.9,53.7,69.6,73.4,0,16,13.8,4,1,2,82.2,24,428,490,9,20,35,0,193,149,0.5,8.0
Max Tooley,81201,LB,BYU,12,1,5.0,80.0,76.7,15.1,12.0,0,0,2,8.0,128,58.3,45.1,19.1,58.1,38.0,52.2,1,24,11.1,3,2,5,84.3,20,320,417,9,23,25,0,206,108,0.7,10.3
Cincir Evans,81209,LB,MEMPHIS,12,4,6.7,85.7,68.0,19.0,16.3,0,0,1,14.3,218,67.2,68.8,87.6,69.4,64.2,75.6,0,52,0.0,0,1,0,118.8,6,123,181,3,6,7,0,132,96,1.2,22.0
Andrew Chatfield Jr.,81219,ED,OREGON ST,13,0,-1.0,100.0,14.2,32.0,32.0,0,0,0,0.0,265,84.5,80.2,67.2,81.3,64.0,52.7,2,0,50.0,6,0,1,39.6,1,34,240,11,6,1,0,0,1,0.0,0.0
Jacob Hollins,81242,LB,TEMPLE,12,2,4.1,85.0,80.1,10.4,8.8,0,0,0,0.0,306,56.1,67.4,85.9,63.0,74.1,70.9,1,40,16.7,3,0,0,97.7,17,189,236,7,13,20,1,169,119,1.0,9.9
James Miller,81243,LB,S ALABAMA,12,3,4.1,94.1,87.8,12.2,11.5,0,0,0,0.0,288,50.0,52.0,80.7,50.8,55.1,29.3,0,44,28.0,7,0,0,130.9,16,209,238,9,15,17,1,182,124,0.9,11.4
Aaron Casey,81245,LB,INDIANA,12,6,5.9,72.7,80.1,13.2,9.6,0,0,3,9.1,190,48.3,63.9,37.3,70.0,70.9,52.4,0,36,23.8,10,2,2,109.7,24,338,422,13,26,33,2,212,103,0.7,8.8
Joe Evans,81247,ED,IOWA,14,1,1.7,66.7,5.5,10.5,7.0,0,0,0,0.0,192,57.2,74.3,89.5,78.6,65.0,78.3,0,17,16.7,1,0,0,92.4,2,22,401,11,4,3,0,25,23,1.2,12.5
Jayden McDonald,81249,LB,TROY,13,6,1.3,82.1,82.0,9.8,8.0,0,2,2,7.1,318,59.1,68.3,47.5,65.0,74.0,67.2,0,31,27.3,6,1,1,114.0,23,237,289,8,10,28,1,238,225,1.1,10.3
Tyren Dupree,81269,LB,LIBERTY,14,11,3.0,78.4,84.5,14.3,11.2,0,2,3,8.1,206,85.7,77.2,12.5,73.7,67.9,66.4,2,40,10.9,6,3,3,94.1,29,442,523,18,38,37,2,284,195,0.7,9.8
Jared Small,81284,LB,TULANE,14,4,3.1,84.0,81.8,10.0,8.4,0,0,2,8.0,319,81.8,75.9,40.5,75.8,61.9,76.6,0,17,12.1,4,2,1,92.0,21,216,264,21,25,25,0,152,101,0.7,7.2
Ahmad McCullough,81291,LB,WASH STATE,2,0,,,66.7,,,0,0,0,,341,62.9,50.4,71.9,57.6,45.6,33.0,0,,,0,0,0,0.0,0,6,9,0,0,0,0,0,0,0.0,
Chase Kline,81302,LB,E MICHIGAN,11,5,5.5,96.0,80.9,10.7,10.3,0,1,0,0.0,160,49.0,67.3,0.0,71.2,80.5,77.4,0,25,15.6,5,0,7,122.7,24,271,335,10,22,25,1,256,133,1.0,10.7
Braelen Oliver,81307,LB,GA TECH,11,0,-0.6,88.9,72.9,8.9,7.9,0,0,0,0.0,176,58.4,58.2,81.7,52.4,59.7,60.9,0,27,50.0,3,0,0,94.9,8,78,107,2,3,9,0,61,65,0.9,7.6
Nathaniel Watson,81317,LB,MISS STATE,12,7,3.0,76.2,59.5,14.1,10.7,0,0,0,0.0,227,63.0,72.4,32.2,74.3,70.6,90.0,1,49,0.0,0,0,2,86.0,16,242,407,16,20,21,0,203,174,0.9,12.7
Aaron Brule,81318,LB,MICH STATE,12,2,3.9,72.0,75.0,12.3,8.9,0,0,1,4.0,223,67.9,60.2,87.7,69.4,45.7,55.6,0,31,20.0,4,1,0,114.4,18,231,308,12,14,25,2,154,87,0.7,8.6
Jett Johnson,81319,LB,MISS STATE,12,7,1.1,90.2,65.8,6.7,6.1,0,1,1,2.4,227,72.1,76.6,85.5,63.4,78.0,69.6,3,28,25.0,10,1,0,73.4,37,266,404,17,23,41,1,286,263,1.1,7.7
Chad Bailey,81323,LB,MISSOURI,5,1,-1.2,60.0,87.4,27.3,16.4,0,0,0,0.0,229,71.0,80.4,80.5,83.4,76.7,79.7,0,5,0.0,0,0,0,64.6,3,90,103,1,4,5,0,10,13,0.1,3.3
Jack Powers,81332,ED,E CAROLINA,9,1,3.0,50.0,52.6,13.7,6.8,0,0,1,16.7,156,71.6,63.7,15.8,58.2,61.1,61.5,0,9,25.0,1,1,1,56.3,3,41,78,1,2,6,0,9,6,0.2,3.0
Larry Nixon III,81342,LB,AUBURN,13,4,5.2,78.3,82.6,10.1,7.9,0,0,1,4.3,115,29.7,43.6,86.3,46.2,62.8,51.5,0,49,35.0,7,0,1,132.1,18,190,230,3,9,23,2,201,152,1.1,11.2
Ovie Oghoufo,81347,ED,LSU,12,2,5.7,83.3,16.4,7.2,6.0,0,0,0,0.0,211,48.7,67.5,89.5,62.2,74.9,56.5,0,41,33.3,2,0,0,152.8,5,37,226,3,2,6,1,67,34,1.9,13.4
Shayne Simon,81349,LB,PITTSBURGH,12,0,5.2,84.6,76.9,18.7,15.8,0,0,1,7.7,268,62.6,64.2,86.3,59.2,63.8,43.4,0,63,27.3,3,1,0,158.3,11,226,294,9,8,13,2,181,162,0.9,16.5
Teradja Mitchell,81351,LB,FLORIDA,10,1,8.0,100.0,85.7,31.5,31.5,0,0,0,0.0,163,36.0,51.5,82.6,55.7,65.5,30.3,0,20,33.3,1,0,0,158.3,2,66,77,0,1,2,1,37,21,0.6,18.5
Dallas Gant,81352,LB,TOLEDO,14,5,3.1,77.4,94.6,19.1,14.8,0,0,1,3.2,316,83.0,87.0,63.7,58.4,87.2,88.7,1,21,8.9,4,1,1,75.3,24,491,519,22,36,31,0,165,115,0.4,6.9
Matthew Tago,81356,ED,S JOSE ST,12,3,2.4,71.4,70.8,13.1,9.4,0,0,1,7.1,285,53.4,58.4,55.6,61.6,61.6,57.5,1,25,11.1,1,1,1,83.9,10,138,195,3,5,14,1,95,103,0.7,9.5
John McCartan,81357,ED,OREGON ST,13,3,1.9,85.7,35.3,8.1,6.9,0,1,1,7.1,265,59.5,64.4,31.5,66.0,67.1,52.4,1,32,28.6,6,1,3,75.0,12,103,292,9,12,14,0,128,112,1.3,10.7
Isaiah Tufaga,81358,LB,HAWAII,13,5,3.0,74.1,83.1,14.4,10.7,1,0,0,0.0,180,60.9,53.0,0.0,61.8,51.1,49.2,0,39,26.9,7,0,3,121.7,20,304,366,6,14,27,2,215,180,0.7,10.8
Deion Jennings,81371,LB,RUTGERS,13,1,3.5,76.9,85.2,9.9,7.6,0,0,3,7.7,278,69.2,72.3,87.0,54.5,74.6,81.5,0,49,9.7,3,3,0,95.0,30,317,372,12,27,39,0,270,202,0.9,9.0
Chike Nwankwo,81372,ED,LIBERTY,4,0,25.5,100.0,45.5,5.0,5.0,0,0,0,0.0,206,40.4,38.8,77.9,65.4,37.5,24.8,0,54,50.0,1,0,0,158.3,2,10,22,0,1,2,1,84,33,8.4,42.0
Walter Yates III,81383,LB,UCF,12,6,4.8,69.8,90.6,9.9,6.9,0,0,2,4.7,323,41.0,49.5,85.2,54.9,56.2,69.2,0,40,3.0,1,2,0,97.8,30,308,340,8,26,43,0,388,286,1.3,12.9
Hayes Maples,81400,LB,SO MISS,12,2,4.6,62.5,77.1,19.2,12.0,0,1,1,6.3,296,62.3,63.3,47.2,63.0,62.6,53.3,1,25,27.3,3,1,1,57.0,10,199,258,3,6,16,0,111,98,0.6,11.1
Nyles Gaddy,81410,ED,MISSOURI,13,1,,,1.0,,,0,0,0,,229,63.4,59.8,61.1,65.0,52.9,74.4,0,,33.3,1,0,1,0.0,0,2,198,5,1,0,0,0,0,0.0,
Jalen Rayam,81425,LB,MIDDLE TN,1,0,,,100.0,,,0,0,0,,224,60.0,55.2,63.8,,55.8,40.2,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Nikia Eason Jr.,81426,ED,UAB,12,1,6.0,66.7,20.5,12.5,8.3,0,0,0,0.0,321,56.9,75.9,84.4,87.9,60.8,71.7,0,41,33.3,1,0,0,149.3,2,26,127,4,1,3,1,48,34,1.9,24.0
Andrew Mata'Afa,81439,LB,USF,7,1,4.4,71.4,73.3,8.8,6.3,0,0,0,0.0,327,39.7,51.5,80.4,60.9,60.6,72.0,0,9,20.0,1,0,0,75.3,5,44,60,1,3,7,0,23,37,0.5,4.6
Elijah Shelton,81442,ED,UNLV,12,0,7.0,100.0,28.8,11.0,11.0,0,0,0,0.0,325,58.6,68.1,88.9,65.9,68.1,54.7,0,35,28.6,2,0,0,118.8,4,49,170,3,5,4,0,50,22,1.1,12.5
Elijah McAllister,81455,ED,AUBURN,13,1,6.2,33.3,29.2,28.0,9.3,0,0,1,16.7,115,70.8,69.4,88.1,67.0,63.9,66.0,0,3,20.0,2,0,0,42.4,2,57,195,7,7,6,0,5,1,0.1,2.5
Jackson Sirmon,81458,LB,CAL,6,3,4.8,76.9,90.5,17.9,13.8,0,0,1,7.7,130,75.6,79.0,84.2,71.0,74.9,88.4,0,26,7.7,1,1,0,98.6,10,191,211,3,9,13,0,101,60,0.6,10.1
Edefuan Ulofoshio,81459,LB,WASHINGTON,15,2,3.1,62.9,89.8,13.9,8.7,0,1,3,8.6,340,90.4,79.8,53.7,72.2,64.7,74.4,1,48,6.1,2,3,2,60.5,22,326,363,14,29,35,0,151,148,0.5,6.9
